organism	name
Erythrobacter	luteus
Acinetobacter	populi
Beduini	massiliensis
Apibacter	mensalis
Lentzea	guizhouensis
Domibacillus	tundrae
Cohnella	kolymensis
Helicobacter	himalayensis
Desulfoplanes	formicivorans
Sphingobium	phenoxybenzoativorans
Coxiella-like	endosymbiont
Salipaludibacillus	aurantiacus
Williamsia	herbipolensis
Desulfuromonas	soudanensis
Bifidobacterium	lemurum
Luteimonas	tolerans
Wolbachia	endosymbiont
Puniceibacterium	sediminis
Streptococcus	varani
Sphingomonas	hengshuiensis
Corynebacterium	pollutisoli
Lampropedia	cohaerens
Pontibacter	ummariensis
Tessaracoccus	flavus
Halofilum	ochraceum
Pelagirhabdus	alkalitolerans
Methylocapsa	palsarum
Pararhizobium	polonicum
Paenibacillus	bovis
Anaerobium	acetethylicum
Cnuibacter	physcomitrellae
Paenibacillus	herberti
Erwinia	gerundensis
Kordia	zhangzhouensis
Bacillus	testis
Lutibacter	profundi
Dokdonia	pacifica
Lascolabacillus	massiliensis
Rheinheimera	salexigens
Hymenobacter	terrenus
Caedibacter	varicaedens
Dermabacter	vaginalis
Sulfurovum	riftiae
Rubeoparvulum	massiliense
Luteipulveratus	halotolerans
Weissella	jogaejeotgali
Massilibacterium	senegalense
Tenacibaculum	holothuriorum
Bacillus	solani
Lysinimicrobium	flavum
Lysinimicrobium	pelophilum
Lysinimicrobium	rhizosphaerae
Lysinimicrobium	soli
Lysinimicrobium	subtropicum
Williamwhitmania	taraxaci
Enterococcus	massiliensis
Roseovarius	atlanticus
Petrimonas	mucosa
Proteiniphilum	saccharofermentans
Pseudovibrio	hongkongensis
Erythrobacter	atlanticus
Bacillus	shacheensis
Streptomyces	pathocidini
Clostridium	phoceensis
Desnuesiella	massiliensis
Fournierella	massiliensis
Corynebacterium	crudilactis
Sellimonas	intestinalis
Merdimonas	faecis
Caldimicrobium	thiodismutans
Blattabacterium	cuenoti
Photobacterium	galatheae
Alteromonas	confluentis
Niameybacter	massiliensis
Marinobacter	subterrani
Kordiimonas	lipolytica
bacterium	336/3
Bacillus	glycinifermentans
Roseibaca	calidilacus
Lactobacillus	herbarum
Nitratireductor	soli
Rhizobium	rhizosphaerae
Anaeromassilibacillus	senegalensis
Murdochiella	massiliensis
Neofamilia	massiliensis
Borrelia	mayonii
Caenibacillus	caldisaponilyticus
Helicobacter	jaachi
Pseudorhodobacter	psychrotolerans
Planktothrix	paucivesiculata
Planktothrix	tepida
Planktothrix	serta
Streptomyces	caatingaensis
Flexilinea	flocculi
Lentimicrobium	saccharophilum
Akkermansia	glycaniphila
Marinibacterium	profundimaris
Ventosimonas	gracilis
Corynebacterium	phoceense
Kallipyga	gabonensis
Bartonella	apis
Noviherbaspirillum	humi
Actinomyces	urinae
Lagierella	massiliensis
Mangrovibacter	phragmitis
Oblitimonas	alkaliphila
Faecalibaculum	rodentium
Negativicoccus	massiliensis
Croceicoccus	mobilis
Croceicoccus	pelagius
Niastella	vici
Methylovulum	psychrotolerans
Chloroflexus	islandicus
Ensifer	aridi
Streptobacillus	notomytis
Domibacillus	antri
Marinobacterium	profundum
Streptomyces	jeddahensis
Pseudodesulfovibrio	indicus
bacterium	endosymbiont
Pseudomonas	yangmingensis
Corynebacterium	bouchesdurhonense
Actinomyces	provencensis
Anaerotruncus	rubiinfantis
Collinsella	ihuae
Xanthomonas	massiliensis
Bittarella	massiliensis
Urinacoccus	massiliensis
Fenollaria	timonensis
Algibacter	alginicilyticus
Aeromicrobium	choanae
Corynebacterium	provencense
Pseudoruegeria	marinistellae
Bariatricus	massiliensis
Legionella	saoudiensis
Algoriphagus	resistens
Arsenicibacter	rosenii
Solirubrum	puertoriconensis
Brachybacterium	massiliense
Celeribacter	ethanolicus
Flavobacterium	crassostreae
Thalassotalea	crassostreae
Acidibacillus	ferrooxidans
Acidihalobacter	ferrooxidans
Caviibacter	abscessus
Oceanivirga	salmonicida
Polaribacter	vadi
Methyloceanibacter	methanicus
Methyloceanibacter	superfactus
Methyloceanibacter	stevinii
Methyloceanibacter	marginalis
Olegusella	massiliensis
Neglecta	timonensis
Emergencia	timonensis
Romboutsia	timonensis
Massiliomicrobiota	timonensis
Massiliomicrobiota	timonensis
Caballeronia	concitans
Caballeronia	glebae
Rufibacter	ruber
Acinetobacter	larvae
Wenyingzhuangia	fucanilytica
Marinomonas	spartinae
Mycobacterium	icosiumassiliensis
Mucilaginibacter	pedocola
Anaerosporomusa	subterranea
Thermodesulfatator	autotrophicus
Acutalibacter	muris
Muribaculum	intestinale
Turicimonas	muris
Pararhizobium	antarcticum
Christensenella	massiliensis
Marinomonas	atlantica
Neptuniibacter	marinus
Pseudovibrio	stylochi
Immundisolibacter	cernigliae
Streptococcus	pantholopis
Rhodohalobacter	halophilus
Campylobacter	hepaticus
Streptococcus	halotolerans
Sanguibacter	gelidistatuariae
Christensenella	timonensis
Paenibacillus	tuaregi
Bacillus	tuaregi
Gracilibacillus	timonensis
Edwardsiella	anguillarum
Streptococcus	marmotae
Pedobacter	psychrophilus
Aliterella	atlantica
Desulfotomaculum	ferrireducens
Polynucleobacter	duraquae
secondary	endosymbiont
Enteractinococcus	helveticum
Desulfotomaculum	copahuensis
Lacunisphaera	limnophila
Dehalogenimonas	formicexedens
Rappaport	israeli
Culturomica	massiliensis
Gordonibacter	massiliensis
Mediterranea	massiliensis
Phocea	massiliensis
Provencibacterium	massiliense
Phaeobacter	porticola
Paenibacillus	oryzae
Capnocytophaga	canis
Auricoccus	indicus
Labilibacter	aurantiacus
Algibacter	aquaticus
Orrella	dioscoreae
Bacteroides	ihuae
Fusobacterium	massiliense
Prevotellamassilia	timonensis
Ezakiella	massiliensis
Caecibacter	massiliensis
Colibacter	massiliensis
Corynebacterium	urinapleomorphum
Duodenibacillus	massiliensis
Massilimaliae	massiliensis
Corynebacterium	fournierii
Perlucidibaca	aquatica
bacterium	A52C2
bacterium	A37T11
Macrococcus	canis
Alteromonas	lipolytica
Rhizobium	arenae
Actinomyces	vulturis
Ileibacterium	valens
Dubosiella	newyorkensis
Legionella	clemsonensis
Rhizobium	oryziradicis
Anaerococcus	mediterraneensis
Arabia	massiliensis
Massilioclostridium	coli
Urmitella	timonensis
Ileibacterium	massiliense
Acidaminococcus	timonensis
Mobilibacterium	timonense
Arcanobacterium	urinimassiliense
Collinsella	phocaeensis
Peptoniphilus	urinimassiliensis
Angelakisella	massiliensis
Lachnoclostridium	phocaeense
Libanicoccus	massiliensis
Millionella	massiliensis
Ndongobacter	massiliensis
Intestinibacillus	massiliensis
Merdibacter	massiliensis
Negativibacillus	massiliensis
Acinetobacter	defluvii
Pseudaminobacter	manganicus
Microbacteriaceae	bacterium
Marinobacter	salinus
Pajaroellobacter	abortibovis
Salibacterium	halotolerans
Streptococcus	himalayensis
Colwellia	mytili
Polaribacter	haliotis
Thaumasiovibrio	occultus
Thaumasiovibrio	subtropicus
Acinetobacter	celticus
Pantoea	alhagi
Piscirickettsia	litoralis
Fuerstia	marisgermanicae
Fortiea	contorta
Actinomyces	glycerinitolerans
Halomonas	aestuarii
Lachnospiraceae	bacterium
Ruminococcaceae	bacterium
Mailhella	massiliensis
Traorella	massiliensis
Photobacterium	proteolyticum
Arcobacter	lekithochrous
Rodentibacter	heylii
Collinsella	bouchesdurhonensis
Hymenobacter	coccineus
Hymenobacter	glacialis
Fimbriiglobus	ruber
Colwellia	agarivorans
Nioella	sediminis
Actinophytocola	xanthii
Desulfurobacterium	indicum
Roseivirga	seohaensis
Thioclava	marina
Thioclava	nitratireducens
Prevotella	ihumii
Nissabacter	archeti
Virgibacillus	dakarensis
Solemya	velesiana
Solemya	elarraichensis
Mariprofundus	micogutta
Actinomyces	liubingyangii
Algoriphagus	marinus
Bacillus	dakarensis
Bacillus	sinesaloumensis
Oceanobacillus	timonensis
Halobacillus	massiliensis
Leucobacter	musarum
Oceanobacillus	senegalensis
Nostocales	cyanobacterium
Phoenicibacter	massiliensis
Paracoccus	contaminans
Clostridium	merdae
Clostridium	tepidum
Leptolyngbya	ohadii
Varibaculum	timonense
Campylobacter	pinnipediorum
Noviherbaspirillum	denitrificans
Bacillus	xerothermodurans
unicellular	cyanobacterium
unicellular	cyanobacterium
Brevefilum	fermentans
Rhodomicrobium	sp.
